prompt_id,evaluator_id,layer_index,mean_distance_to_self_answer,min_distance_to_self_answer,max_distance_to_self_answer,distance_to_self_spread,mean_distance_to_centroid,allocation_spread,negative_mass_sum,positive_mass_sum
p041,Qwen/Qwen2.5-7B-Instruct::normal_02,16,16.182174682617188,13.872490882873535,18.053966522216797,4.181475639343262,11.024837493896484,0.6,0.15,0.8500000000000001
p041,Qwen/Qwen2.5-7B-Instruct::normal_03,16,16.716989517211914,14.158612251281738,18.558340072631836,4.399727821350098,12.11655044555664,0.75,0.25,0.75
p041,Qwen/Qwen2.5-7B-Instruct::normal_04,16,17.332508087158203,15.018975257873535,21.20156478881836,6.182589530944824,11.15620231628418,0.14999999999999997,0.0,1.0
p042,Qwen/Qwen2.5-7B-Instruct::normal_01,16,18.9354190826416,15.802413940429688,21.762996673583984,5.960582733154297,11.269927024841309,0.5,0.05,0.95
p042,Qwen/Qwen2.5-7B-Instruct::normal_02,16,18.329702377319336,12.990362167358398,24.165828704833984,11.175466537475586,11.307592391967773,0.6,0.15,0.85
p042,Qwen/Qwen2.5-7B-Instruct::normal_03,16,17.038677215576172,13.653936386108398,20.72221565246582,7.068279266357422,11.269927024841309,0.5,0.05,0.95
p042,Qwen/Qwen2.5-7B-Instruct::normal_04,16,18.247379302978516,16.44838523864746,21.393878936767578,4.945493698120117,11.527106285095215,0.35,0.0,1.0
p043,Qwen/Qwen2.5-7B-Instruct::normal_01,16,16.55651092529297,9.947554588317871,25.30432891845703,15.35677433013916,11.293510437011719,0.75,0.55,0.45
p043,Qwen/Qwen2.5-7B-Instruct::normal_02,16,16.0003662109375,13.623580932617188,21.619735717773438,7.99615478515625,11.276677131652832,0.7,0.4,0.6
p043,Qwen/Qwen2.5-7B-Instruct::normal_03,16,16.24467658996582,10.58028793334961,22.38980484008789,11.809516906738281,11.281269073486328,0.09999999999999998,0.0,1.0
p043,Qwen/Qwen2.5-7B-Instruct::normal_04,16,15.419046401977539,10.988801002502441,20.44118309020996,9.45238208770752,11.248331069946289,0.6,0.3,0.7
p044,Qwen/Qwen2.5-7B-Instruct::normal_01,16,17.90787124633789,14.341774940490723,23.172704696655273,8.83092975616455,11.067378044128418,0.6,0.25,0.75
p044,Qwen/Qwen2.5-7B-Instruct::normal_02,16,16.926910400390625,12.900440216064453,22.11582374572754,9.215383529663086,9.91365909576416,0.55,0.3,0.7
p044,Qwen/Qwen2.5-7B-Instruct::normal_03,16,18.07558822631836,15.246353149414062,24.623666763305664,9.377313613891602,10.240093231201172,0.6,0.3,0.7
p044,Qwen/Qwen2.5-7B-Instruct::normal_04,16,17.801410675048828,15.349312782287598,22.736597061157227,7.387284278869629,9.795547485351562,0.6,0.3,0.7
p045,Qwen/Qwen2.5-7B-Instruct::normal_01,16,16.151142120361328,11.980080604553223,24.239532470703125,12.259451866149902,11.039579391479492,0.35,0.0,1.0
p045,Qwen/Qwen2.5-7B-Instruct::normal_02,16,16.947261810302734,12.308164596557617,26.539905548095703,14.231740951538086,11.229997634887695,0.6,0.25,0.75
p045,Qwen/Qwen2.5-7B-Instruct::normal_03,16,15.923815727233887,11.57404899597168,24.175270080566406,12.601221084594727,10.905698776245117,0.7,0.4,0.6
p045,Qwen/Qwen2.5-7B-Instruct::normal_04,16,17.75141716003418,13.137680053710938,27.798507690429688,14.66082763671875,11.649784088134766,0.55,0.4,0.6
p046,Qwen/Qwen2.5-7B-Instruct::normal_01,16,18.980655670166016,15.188644409179688,22.666522979736328,7.477878570556641,9.882771492004395,0.5,0.05,0.95
p046,Qwen/Qwen2.5-7B-Instruct::normal_02,16,18.186988830566406,13.036115646362305,23.647783279418945,10.61166763305664,9.598065376281738,0.7,0.55,0.45
p046,Qwen/Qwen2.5-7B-Instruct::normal_03,16,19.517366409301758,14.659181594848633,22.650331497192383,7.99114990234375,10.27229118347168,0.35,0.0,1.0
p046,Qwen/Qwen2.5-7B-Instruct::normal_04,16,18.642810821533203,15.026985168457031,21.403202056884766,6.376216888427734,9.883353233337402,0.6,0.3,0.7
p047,Qwen/Qwen2.5-7B-Instruct::normal_01,16,18.862295150756836,15.455069541931152,24.25284767150879,8.797778129577637,12.071555137634277,0.55,0.1,0.9
p047,Qwen/Qwen2.5-7B-Instruct::normal_02,16,19.719932556152344,12.912470817565918,26.03236198425293,13.119891166687012,12.133279800415039,1.0,0.5,0.5
p047,Qwen/Qwen2.5-7B-Instruct::normal_03,16,18.754606246948242,13.835783958435059,24.207033157348633,10.371249198913574,12.908211708068848,0.75,0.3,0.7
p047,Qwen/Qwen2.5-7B-Instruct::normal_04,16,19.582965850830078,12.589859008789062,26.000102996826172,13.41024398803711,12.908211708068848,0.55,0.15,0.8500000000000001
p048,Qwen/Qwen2.5-7B-Instruct::normal_01,16,19.756675720214844,15.640423774719238,22.587888717651367,6.947464942932129,11.001596450805664,0.55,0.1,0.8999999999999999
p048,Qwen/Qwen2.5-7B-Instruct::normal_03,16,21.08534049987793,18.26902198791504,23.521081924438477,5.2520599365234375,10.681361198425293,0.7,0.4,0.6
p048,Qwen/Qwen2.5-7B-Instruct::normal_04,16,21.34487533569336,15.230836868286133,24.900558471679688,9.669721603393555,11.150506973266602,0.6,0.25,0.75
p049,Qwen/Qwen2.5-7B-Instruct::normal_01,16,18.94545555114746,17.161396026611328,20.890501022338867,3.729104995727539,11.270893096923828,0.7,0.4,0.6
p049,Qwen/Qwen2.5-7B-Instruct::normal_02,16,18.40993309020996,14.25570011138916,22.62735366821289,8.37165355682373,12.380204200744629,0.5,0.05,0.95
p049,Qwen/Qwen2.5-7B-Instruct::normal_03,16,20.2721004486084,16.07408332824707,22.7924861907959,6.718402862548828,11.366570472717285,0.55,0.1,0.8999999999999999
p049,Qwen/Qwen2.5-7B-Instruct::normal_04,16,18.335166931152344,15.86888599395752,20.22992706298828,4.361041069030762,11.060385704040527,0.7,0.25,0.75
p050,Qwen/Qwen2.5-7B-Instruct::normal_02,16,19.589689254760742,16.179468154907227,23.73661231994629,7.5571441650390625,10.764703750610352,0.65,0.2,0.7999999999999999
p050,Qwen/Qwen2.5-7B-Instruct::normal_03,16,20.294998168945312,16.606212615966797,21.603944778442383,4.997732162475586,10.185617446899414,0.6,0.25,0.75
p050,Qwen/Qwen2.5-7B-Instruct::normal_04,16,21.55419921875,16.94029426574707,26.274757385253906,9.334463119506836,11.163784980773926,0.6000000000000001,0.30000000000000004,0.7
p051,Qwen/Qwen2.5-7B-Instruct::normal_01,16,20.51244354248047,15.59577751159668,25.50518798828125,9.90941047668457,11.209883689880371,0.55,0.3,0.7
p051,Qwen/Qwen2.5-7B-Instruct::normal_02,16,18.715682983398438,16.332292556762695,23.426958084106445,7.09466552734375,11.94375991821289,0.7,0.4,0.6
p051,Qwen/Qwen2.5-7B-Instruct::normal_03,16,18.50958251953125,13.83730697631836,23.070768356323242,9.233461380004883,11.995515823364258,0.55,0.2,0.8
p051,Qwen/Qwen2.5-7B-Instruct::normal_04,16,18.516223907470703,17.401796340942383,19.07423210144043,1.6724357604980469,10.876396179199219,0.55,0.1,0.9
p052,Qwen/Qwen2.5-7B-Instruct::normal_01,16,15.359245300292969,11.185068130493164,17.80741310119629,6.622344970703125,8.026519775390625,0.55,0.1,0.8999999999999999
p052,Qwen/Qwen2.5-7B-Instruct::normal_02,16,15.092906951904297,12.174430847167969,16.867158889770508,4.692728042602539,7.792281150817871,0.55,0.1,0.8999999999999999
p052,Qwen/Qwen2.5-7B-Instruct::normal_03,16,18.3116455078125,16.17025375366211,20.27001190185547,4.099758148193359,8.40258502960205,0.6000000000000001,0.4,0.6000000000000001
p052,Qwen/Qwen2.5-7B-Instruct::normal_04,16,16.081321716308594,12.621191024780273,19.316898345947266,6.695707321166992,8.687679290771484,0.7,0.4,0.6
p053,Qwen/Qwen2.5-7B-Instruct::normal_01,16,15.320215225219727,13.000435829162598,17.343908309936523,4.343472480773926,8.396469116210938,1.0,0.25,0.75
p053,Qwen/Qwen2.5-7B-Instruct::normal_02,16,14.575380325317383,11.542634010314941,19.489538192749023,7.946904182434082,8.817008972167969,0.65,0.30000000000000004,0.7
p053,Qwen/Qwen2.5-7B-Instruct::normal_03,16,13.7508544921875,9.282297134399414,20.40997314453125,11.127676010131836,8.932889938354492,0.7,0.4,0.6
p053,Qwen/Qwen2.5-7B-Instruct::normal_04,16,15.785971641540527,11.40634536743164,20.370763778686523,8.964418411254883,8.79818344116211,0.5,0.05,0.95
p054,Qwen/Qwen2.5-7B-Instruct::normal_01,16,13.549365997314453,9.138522148132324,17.73847770690918,8.599955558776855,8.12619686126709,0.55,0.3,0.7
p054,Qwen/Qwen2.5-7B-Instruct::normal_02,16,14.116958618164062,12.135639190673828,15.601819038391113,3.466179847717285,8.767460823059082,0.65,0.2,0.8
p054,Qwen/Qwen2.5-7B-Instruct::normal_03,16,13.785015106201172,9.247489929199219,16.573078155517578,7.325588226318359,7.994443893432617,1.0,0.5,0.5
p054,Qwen/Qwen2.5-7B-Instruct::normal_04,16,13.960678100585938,9.913660049438477,17.711091995239258,7.797431945800781,8.396807670593262,0.5,0.0,1.0
p055,Qwen/Qwen2.5-7B-Instruct::normal_01,16,18.868284225463867,13.92212200164795,27.583465576171875,13.661343574523926,12.57951831817627,0.65,0.30000000000000004,0.7
p055,Qwen/Qwen2.5-7B-Instruct::normal_02,16,18.69771385192871,12.280271530151367,26.382293701171875,14.102022171020508,12.046125411987305,0.35,0.0,0.9999999999999999
p055,Qwen/Qwen2.5-7B-Instruct::normal_03,16,19.12300682067871,14.072256088256836,27.971731185913086,13.89947509765625,12.935749053955078,0.6,0.25,0.75
p055,Qwen/Qwen2.5-7B-Instruct::normal_04,16,18.393033981323242,16.07990074157715,24.69529151916504,8.61539077758789,11.397653579711914,0.5,0.2,0.8
p056,Qwen/Qwen2.5-7B-Instruct::normal_01,16,15.169093132019043,11.351949691772461,18.615753173828125,7.263803482055664,9.347283363342285,0.65,0.3,0.7
p056,Qwen/Qwen2.5-7B-Instruct::normal_02,16,14.758965492248535,9.372977256774902,19.07663917541504,9.703661918640137,9.46390151977539,0.55,0.3,0.7
p056,Qwen/Qwen2.5-7B-Instruct::normal_03,16,14.658885955810547,11.678762435913086,18.425844192504883,6.747081756591797,9.219841003417969,0.55,0.3,0.7
p056,Qwen/Qwen2.5-7B-Instruct::normal_04,16,15.846996307373047,13.68877124786377,18.90788459777832,5.219113349914551,9.219841003417969,0.6000000000000001,0.30000000000000004,0.7
p057,Qwen/Qwen2.5-7B-Instruct::normal_01,16,16.796268463134766,12.221878051757812,19.437305450439453,7.215427398681641,10.389894485473633,0.35,0.0,1.0
p057,Qwen/Qwen2.5-7B-Instruct::normal_02,16,16.899669647216797,12.872915267944336,19.482166290283203,6.609251022338867,10.5540132522583,0.55,0.25,0.75
p057,Qwen/Qwen2.5-7B-Instruct::normal_04,16,15.862133026123047,12.305625915527344,18.503643035888672,6.198017120361328,9.915201187133789,0.6,0.25,0.75
p058,Qwen/Qwen2.5-7B-Instruct::normal_01,16,26.046314239501953,20.687715530395508,29.371145248413086,8.683429718017578,14.115886688232422,0.55,0.3,0.7
p058,Qwen/Qwen2.5-7B-Instruct::normal_02,16,22.792255401611328,19.243423461914062,26.891691207885742,7.64826774597168,13.840290069580078,0.6000000000000001,0.30000000000000004,0.7
p058,Qwen/Qwen2.5-7B-Instruct::normal_04,16,24.325300216674805,19.82077980041504,27.98035430908203,8.159574508666992,13.846092224121094,0.7,0.4,0.6
p059,Qwen/Qwen2.5-7B-Instruct::normal_01,16,24.056962966918945,21.749406814575195,26.71784782409668,4.968441009521484,14.2723388671875,0.55,0.3,0.7
p059,Qwen/Qwen2.5-7B-Instruct::normal_02,16,24.856731414794922,20.190628051757812,27.565509796142578,7.374881744384766,14.32221794128418,0.6,0.7,0.3
p059,Qwen/Qwen2.5-7B-Instruct::normal_03,16,24.594953536987305,21.471532821655273,29.93174934387207,8.460216522216797,13.466926574707031,0.5,0.1,0.9
p059,Qwen/Qwen2.5-7B-Instruct::normal_04,16,23.687049865722656,20.71369743347168,25.60097885131836,4.88728141784668,14.464892387390137,0.55,0.3,0.7
p060,Qwen/Qwen2.5-7B-Instruct::normal_01,16,21.918909072875977,17.896944046020508,25.568323135375977,7.671379089355469,12.598633766174316,0.6,0.3,0.7
p060,Qwen/Qwen2.5-7B-Instruct::normal_02,16,21.604717254638672,17.305065155029297,25.108749389648438,7.803684234619141,12.860315322875977,0.75,0.3,0.7
p060,Qwen/Qwen2.5-7B-Instruct::normal_03,16,21.683475494384766,18.26496124267578,24.985687255859375,6.720726013183594,12.53873062133789,0.65,0.4,0.6000000000000001
p060,Qwen/Qwen2.5-7B-Instruct::normal_04,16,21.006135940551758,16.52057456970215,24.217817306518555,7.697242736816406,13.06484317779541,0.65,0.25,0.75
p061,Qwen/Qwen2.5-7B-Instruct::normal_01,16,27.57239532470703,23.39841079711914,29.930686950683594,6.532276153564453,13.159226417541504,0.65,0.4,0.6000000000000001
p061,Qwen/Qwen2.5-7B-Instruct::normal_02,16,26.67962074279785,21.945919036865234,30.26753807067871,8.321619033813477,13.435440063476562,0.55,0.3,0.7
p061,Qwen/Qwen2.5-7B-Instruct::normal_03,16,23.980484008789062,17.861860275268555,27.443878173828125,9.58201789855957,12.848771095275879,0.6000000000000001,0.30000000000000004,0.7
p061,Qwen/Qwen2.5-7B-Instruct::normal_04,16,26.56443977355957,20.981164932250977,28.959125518798828,7.977960586547852,13.554256439208984,0.35,0.0,1.0
p062,Qwen/Qwen2.5-7B-Instruct::normal_01,16,21.55843734741211,14.96814250946045,25.375911712646484,10.407769203186035,11.460214614868164,0.35,0.0,0.9999999999999999
p062,Qwen/Qwen2.5-7B-Instruct::normal_03,16,23.067947387695312,16.502376556396484,28.010034561157227,11.507658004760742,12.018379211425781,0.5,0.05,0.9500000000000001
p062,Qwen/Qwen2.5-7B-Instruct::normal_04,16,21.018213272094727,14.426336288452148,24.109600067138672,9.683263778686523,11.867837905883789,0.6000000000000001,0.30000000000000004,0.7
p063,Qwen/Qwen2.5-7B-Instruct::normal_01,16,21.973392486572266,15.544861793518066,28.19146728515625,12.646605491638184,14.405546188354492,0.35,0.0,1.0
p063,Qwen/Qwen2.5-7B-Instruct::normal_02,16,21.596561431884766,18.50605583190918,25.17595863342285,6.669902801513672,14.355612754821777,0.7,0.4,0.6
p063,Qwen/Qwen2.5-7B-Instruct::normal_03,16,22.525714874267578,17.156843185424805,28.159198760986328,11.002355575561523,14.631309509277344,0.6,0.3,0.7
p063,Qwen/Qwen2.5-7B-Instruct::normal_04,16,22.384124755859375,18.82345199584961,27.421892166137695,8.598440170288086,14.054311752319336,0.6000000000000001,0.30000000000000004,0.7
p064,Qwen/Qwen2.5-7B-Instruct::normal_02,16,18.85416030883789,14.488265991210938,23.069381713867188,8.58111572265625,11.212892532348633,0.7,0.55,0.45
p064,Qwen/Qwen2.5-7B-Instruct::normal_03,16,18.217254638671875,15.1434907913208,21.066823959350586,5.923333168029785,11.957881927490234,0.55,0.3,0.7
p064,Qwen/Qwen2.5-7B-Instruct::normal_04,16,20.10024642944336,15.245098114013672,25.882061004638672,10.636962890625,11.701969146728516,0.55,0.3,0.7
p065,Qwen/Qwen2.5-7B-Instruct::normal_01,16,16.9978084564209,13.891759872436523,23.30784034729004,9.416080474853516,10.778558731079102,0.55,0.3,0.7
p065,Qwen/Qwen2.5-7B-Instruct::normal_03,16,17.311288833618164,12.834830284118652,25.720012664794922,12.88518238067627,11.093889236450195,0.65,0.2,0.7999999999999999
p065,Qwen/Qwen2.5-7B-Instruct::normal_04,16,17.903066635131836,12.167489051818848,23.27985954284668,11.112370491027832,10.487676620483398,0.5,0.25,0.75
p066,Qwen/Qwen2.5-7B-Instruct::normal_01,16,18.471471786499023,13.190815925598145,22.386341094970703,9.195525169372559,10.897072792053223,0.45,0.0,1.0
p066,Qwen/Qwen2.5-7B-Instruct::normal_02,16,22.14867401123047,19.322887420654297,24.039634704589844,4.716747283935547,12.082290649414062,0.45,0.0,1.0
p066,Qwen/Qwen2.5-7B-Instruct::normal_03,16,19.421823501586914,16.916748046875,23.721132278442383,6.804384231567383,10.999771118164062,0.5,0.05,0.95
p066,Qwen/Qwen2.5-7B-Instruct::normal_04,16,19.29462432861328,14.740365028381348,21.935503005981445,7.195137977600098,10.897072792053223,0.5,0.05,0.95
p067,Qwen/Qwen2.5-7B-Instruct::normal_01,16,18.16938591003418,11.098447799682617,25.88800048828125,14.789552688598633,11.183016777038574,0.6,0.15,0.85
p067,Qwen/Qwen2.5-7B-Instruct::normal_02,16,18.665687561035156,16.200551986694336,24.729907989501953,8.529356002807617,11.587974548339844,0.6,0.25,0.75
p067,Qwen/Qwen2.5-7B-Instruct::normal_03,16,18.280366897583008,16.249710083007812,22.643552780151367,6.393842697143555,11.702117919921875,0.5,0.1,0.9
p067,Qwen/Qwen2.5-7B-Instruct::normal_04,16,20.122066497802734,15.991082191467285,25.13454818725586,9.143465995788574,11.938815116882324,0.7,0.6,0.4
p068,Qwen/Qwen2.5-7B-Instruct::normal_01,16,20.578203201293945,16.512386322021484,28.757747650146484,12.245361328125,13.732745170593262,0.8500000000000001,0.55,0.45
p068,Qwen/Qwen2.5-7B-Instruct::normal_02,16,21.51803970336914,16.529809951782227,30.269468307495117,13.73965835571289,14.24390697479248,0.5,0.1,0.8999999999999999
p068,Qwen/Qwen2.5-7B-Instruct::normal_04,16,21.410491943359375,17.737131118774414,28.146005630493164,10.40887451171875,13.675773620605469,0.75,0.3,0.7
p069,Qwen/Qwen2.5-7B-Instruct::normal_01,16,16.95789337158203,12.517312049865723,24.317480087280273,11.80016803741455,11.714959144592285,0.7,0.4,0.6
p069,Qwen/Qwen2.5-7B-Instruct::normal_02,16,17.891380310058594,14.247859954833984,24.083293914794922,9.835433959960938,11.39957046508789,0.75,0.5,0.5
p069,Qwen/Qwen2.5-7B-Instruct::normal_04,16,21.708309173583984,20.768630981445312,22.626672744750977,1.858041763305664,12.120991706848145,0.6,0.25,0.75
p070,Qwen/Qwen2.5-7B-Instruct::normal_01,16,13.749601364135742,11.760819435119629,16.509952545166016,4.749133110046387,8.977978706359863,0.55,0.3,0.7
p070,Qwen/Qwen2.5-7B-Instruct::normal_02,16,14.283260345458984,12.833662033081055,16.859661102294922,4.025999069213867,9.942464828491211,0.7,0.4,0.6
p070,Qwen/Qwen2.5-7B-Instruct::normal_03,16,12.651750564575195,8.855829238891602,14.512655258178711,5.656826019287109,8.563786506652832,0.6,0.25,0.75
p070,Qwen/Qwen2.5-7B-Instruct::normal_04,16,13.012435913085938,8.672605514526367,16.247114181518555,7.5745086669921875,8.856605529785156,0.6,0.15,0.85
p071,Qwen/Qwen2.5-7B-Instruct::normal_01,16,16.872173309326172,11.425592422485352,22.706714630126953,11.281122207641602,9.346161842346191,0.5,0.05,0.95
p071,Qwen/Qwen2.5-7B-Instruct::normal_02,16,16.157690048217773,13.813189506530762,18.640323638916016,4.827134132385254,9.555973052978516,0.65,0.2,0.8
p071,Qwen/Qwen2.5-7B-Instruct::normal_03,16,16.35165023803711,10.809295654296875,23.470897674560547,12.661602020263672,10.29053783416748,0.65,0.2,0.8
p071,Qwen/Qwen2.5-7B-Instruct::normal_04,16,16.02120018005371,13.839852333068848,19.271963119506836,5.432110786437988,10.166778564453125,0.6000000000000001,0.4,0.6000000000000001
p072,Qwen/Qwen2.5-7B-Instruct::normal_01,16,15.167322158813477,12.905491828918457,17.089689254760742,4.184197425842285,9.121246337890625,0.55,0.2,0.8
p072,Qwen/Qwen2.5-7B-Instruct::normal_02,16,13.957453727722168,11.964005470275879,15.73256778717041,3.7685623168945312,9.73193073272705,0.6,0.25,0.75
p072,Qwen/Qwen2.5-7B-Instruct::normal_03,16,14.166219711303711,11.490823745727539,16.597305297851562,5.106481552124023,9.62885856628418,0.55,0.3,0.7
p072,Qwen/Qwen2.5-7B-Instruct::normal_04,16,15.323235511779785,14.066559791564941,17.49765396118164,3.431094169616699,9.898735046386719,0.7,0.4,0.6
p073,Qwen/Qwen2.5-7B-Instruct::normal_01,16,14.492420196533203,10.200255393981934,19.032339096069336,8.832083702087402,9.230430603027344,0.5,0.05,0.95
p073,Qwen/Qwen2.5-7B-Instruct::normal_02,16,15.429373741149902,14.115727424621582,17.378252029418945,3.2625246047973633,9.510618209838867,0.7,0.4,0.6
p073,Qwen/Qwen2.5-7B-Instruct::normal_03,16,13.88671875,9.623075485229492,16.514406204223633,6.891330718994141,9.152180671691895,0.6,0.25,0.75
p073,Qwen/Qwen2.5-7B-Instruct::normal_04,16,14.725488662719727,10.354822158813477,20.187328338623047,9.83250617980957,9.230430603027344,0.7,0.4,0.6
p074,Qwen/Qwen2.5-7B-Instruct::normal_01,16,12.627725601196289,9.634431838989258,15.553014755249023,5.918582916259766,8.989007949829102,0.6,0.25,0.75
p074,Qwen/Qwen2.5-7B-Instruct::normal_02,16,12.600522994995117,8.571767807006836,15.381824493408203,6.810056686401367,8.989007949829102,0.6,0.15,0.8500000000000001
p074,Qwen/Qwen2.5-7B-Instruct::normal_03,16,12.630481719970703,9.724271774291992,14.695587158203125,4.971315383911133,8.50529956817627,0.35,0.0,1.0
p074,Qwen/Qwen2.5-7B-Instruct::normal_04,16,12.417688369750977,9.040731430053711,15.610939025878906,6.570207595825195,8.602235794067383,0.35,0.0,1.0
p075,Qwen/Qwen2.5-7B-Instruct::normal_01,16,16.440631866455078,13.529098510742188,21.192249298095703,7.663150787353516,10.448359489440918,0.7,0.35,0.65
p075,Qwen/Qwen2.5-7B-Instruct::normal_02,16,17.955060958862305,14.576558113098145,21.20183753967285,6.625279426574707,10.76183795928955,0.5,0.1,0.8999999999999999
p075,Qwen/Qwen2.5-7B-Instruct::normal_03,16,17.266508102416992,12.370813369750977,22.046186447143555,9.675373077392578,10.01732063293457,0.65,0.35,0.65
p075,Qwen/Qwen2.5-7B-Instruct::normal_04,16,14.974004745483398,11.499648094177246,19.263484954833984,7.763836860656738,9.714003562927246,0.45,0.05,0.95
p076,Qwen/Qwen2.5-7B-Instruct::normal_01,16,15.737109184265137,13.363604545593262,19.663721084594727,6.300116539001465,10.3558988571167,0.55,0.3,0.7
p076,Qwen/Qwen2.5-7B-Instruct::normal_02,16,15.003976821899414,10.666993141174316,20.852283477783203,10.185290336608887,9.820771217346191,0.75,0.55,0.45
p076,Qwen/Qwen2.5-7B-Instruct::normal_03,16,16.636911392211914,13.330619812011719,20.358169555664062,7.027549743652344,9.137482643127441,0.35,0.0,1.0
p076,Qwen/Qwen2.5-7B-Instruct::normal_04,16,16.192251205444336,13.914778709411621,19.532461166381836,5.617682456970215,10.490511894226074,0.6,0.25,0.75
p077,Qwen/Qwen2.5-7B-Instruct::normal_01,16,17.49909782409668,14.696097373962402,24.466400146484375,9.770302772521973,11.060140609741211,0.6,0.3,0.7
p077,Qwen/Qwen2.5-7B-Instruct::normal_02,16,16.246746063232422,11.11424732208252,24.663860321044922,13.549612998962402,11.135836601257324,0.65,0.55,0.45
p077,Qwen/Qwen2.5-7B-Instruct::normal_03,16,16.984683990478516,12.758230209350586,24.061880111694336,11.30364990234375,12.017839431762695,0.30000000000000004,0.0,1.0
p077,Qwen/Qwen2.5-7B-Instruct::normal_04,16,16.32819366455078,12.09017276763916,25.672300338745117,13.582127571105957,11.08624267578125,0.65,0.6000000000000001,0.4
p078,Qwen/Qwen2.5-7B-Instruct::normal_01,16,16.521121978759766,13.627291679382324,21.92258644104004,8.295294761657715,10.882704734802246,0.6,0.3,0.7
p078,Qwen/Qwen2.5-7B-Instruct::normal_02,16,16.23955726623535,12.64260482788086,23.010814666748047,10.368209838867188,10.044672966003418,0.65,0.35,0.65
p078,Qwen/Qwen2.5-7B-Instruct::normal_03,16,16.382524490356445,12.549386978149414,22.66898536682129,10.119598388671875,10.044672966003418,0.6,0.25,0.75
p078,Qwen/Qwen2.5-7B-Instruct::normal_04,16,16.563053131103516,13.177384376525879,22.75041389465332,9.573029518127441,11.111054420471191,0.65,0.2,0.7999999999999999
p079,Qwen/Qwen2.5-7B-Instruct::normal_01,16,16.100378036499023,14.310888290405273,20.582578659057617,6.271690368652344,10.33054256439209,0.55,0.3,0.7
p079,Qwen/Qwen2.5-7B-Instruct::normal_02,16,16.197967529296875,12.951008796691895,22.39151954650879,9.440510749816895,10.284643173217773,0.35,0.0,1.0
p079,Qwen/Qwen2.5-7B-Instruct::normal_03,16,16.373130798339844,13.061257362365723,21.68504524230957,8.623787879943848,9.72804069519043,0.65,0.2,0.8
p079,Qwen/Qwen2.5-7B-Instruct::normal_04,16,16.761402130126953,12.588067054748535,20.668071746826172,8.080004692077637,9.049273490905762,0.6,0.15,0.85
p080,Qwen/Qwen2.5-7B-Instruct::normal_01,16,16.23337173461914,11.715253829956055,23.286148071289062,11.570894241333008,11.632720947265625,0.75,0.5,0.5
p080,Qwen/Qwen2.5-7B-Instruct::normal_02,16,17.214035034179688,14.789758682250977,24.042612075805664,9.252853393554688,12.041563034057617,0.7,0.55,0.45
p080,Qwen/Qwen2.5-7B-Instruct::normal_03,16,17.79155731201172,13.9436674118042,24.228689193725586,10.285021781921387,11.632720947265625,0.6,0.25,0.75
p080,Qwen/Qwen2.5-7B-Instruct::normal_04,16,17.387434005737305,13.964139938354492,22.952939987182617,8.988800048828125,12.223213195800781,1.0,0.25,0.75
p081,Qwen/Qwen2.5-7B-Instruct::normal_01,16,15.338568687438965,13.732314109802246,18.379220962524414,4.646906852722168,9.444311141967773,0.6000000000000001,0.30000000000000004,0.7
p081,Qwen/Qwen2.5-7B-Instruct::normal_02,16,14.08125114440918,11.503950119018555,18.00076675415039,6.496816635131836,9.27856731414795,0.5,0.05,0.95
p081,Qwen/Qwen2.5-7B-Instruct::normal_03,16,16.946491241455078,16.289989471435547,17.598926544189453,1.3089370727539062,9.743053436279297,0.65,0.2,0.7999999999999999
p081,Qwen/Qwen2.5-7B-Instruct::normal_04,16,14.098791122436523,12.955248832702637,16.678865432739258,3.723616600036621,9.825002670288086,0.6,0.15,0.85
p082,Qwen/Qwen2.5-7B-Instruct::normal_01,16,26.58014678955078,21.81690788269043,30.792810440063477,8.975902557373047,13.938545227050781,0.6,0.3,0.7
p082,Qwen/Qwen2.5-7B-Instruct::normal_02,16,25.8614501953125,19.53781509399414,31.110151290893555,11.572336196899414,13.950702667236328,0.55,0.3,0.7
p082,Qwen/Qwen2.5-7B-Instruct::normal_03,16,24.85616683959961,21.013521194458008,29.340381622314453,8.326860427856445,14.340475082397461,0.55,0.3,0.7
p082,Qwen/Qwen2.5-7B-Instruct::normal_04,16,25.32063102722168,19.54881477355957,29.2432918548584,9.694477081298828,13.597664833068848,0.6000000000000001,0.30000000000000004,0.7
p083,Qwen/Qwen2.5-7B-Instruct::normal_01,16,21.734411239624023,17.14674949645996,25.59994888305664,8.45319938659668,9.907559394836426,0.5,0.25,0.75
p083,Qwen/Qwen2.5-7B-Instruct::normal_02,16,19.902742385864258,16.406251907348633,22.760866165161133,6.3546142578125,10.178923606872559,0.6,0.25,0.75
p083,Qwen/Qwen2.5-7B-Instruct::normal_03,16,20.369218826293945,16.631288528442383,23.405288696289062,6.77400016784668,10.10959243774414,0.6,0.25,0.75
p083,Qwen/Qwen2.5-7B-Instruct::normal_04,16,20.047706604003906,17.7420654296875,22.926359176635742,5.184293746948242,10.132875442504883,0.6,0.3,0.7
p084,Qwen/Qwen2.5-7B-Instruct::normal_01,16,18.889163970947266,16.533954620361328,21.42070770263672,4.886753082275391,11.886258125305176,0.7,0.4,0.6
p084,Qwen/Qwen2.5-7B-Instruct::normal_02,16,19.91048240661621,16.903715133666992,23.944438934326172,7.04072380065918,11.565468788146973,1.0,0.5,0.5
